seconds,mV,mV,mV
37.250,0.000,0.000,0.000
37.258,0.000,0.000,0.000
37.266,0.000,0.000,0.000
37.273,0.000,0.000,0.000
37.281,0.000,0.000,0.000
37.289,0.000,0.000,0.000
37.297,0.000,0.000,0.000
37.305,0.000,0.000,0.000
37.312,0.000,0.000,0.000
37.320,0.000,0.000,0.000
37.328,0.000,0.000,0.000
37.336,0.000,0.000,0.000
37.344,0.000,0.000,0.000
37.352,0.000,0.000,0.000
37.359,0.000,0.000,0.000
37.367,0.000,0.000,0.000
37.375,0.000,0.000,0.000
37.383,0.000,0.000,0.000
37.391,0.000,0.000,0.000
37.398,0.000,0.000,0.000
37.406,0.000,0.000,0.000
37.414,0.000,0.000,0.000
37.422,0.000,0.000,0.000
37.430,0.000,0.000,0.000
37.438,1.000,1.000,1.000
37.445,1.000,1.000,1.000
37.453,1.000,1.000,1.000
37.461,1.000,1.000,1.000
37.469,1.000,1.000,1.000
37.477,1.000,1.000,1.000
37.484,1.000,1.000,1.000
37.492,1.000,1.000,1.000
37.500,1.000,1.000,1.000
37.508,1.000,1.000,1.000
37.516,1.000,1.000,1.000
37.523,1.000,1.000,1.000
37.531,1.000,1.000,1.000
37.539,1.000,1.000,1.000
37.547,1.000,1.000,1.000
37.555,1.000,1.000,1.000
37.562,1.000,1.000,1.000
37.570,1.000,1.000,1.000
37.578,0.000,0.000,0.000
37.586,0.000,0.000,0.000
37.594,0.000,0.000,0.000
37.602,0.000,0.000,0.000
37.609,0.000,0.000,0.000
37.617,0.000,0.000,0.000
37.625,0.000,0.000,0.000
37.633,0.000,0.000,0.000
37.641,0.000,0.000,0.000
37.648,0.000,0.000,0.000
37.656,0.000,0.000,0.000
37.664,0.000,0.000,0.000
37.672,0.000,0.000,0.000
37.680,0.000,0.000,0.000
37.688,0.000,0.000,0.000
37.695,0.000,0.000,0.000
37.703,0.000,0.000,0.000
37.711,0.000,0.000,0.000
37.719,0.000,0.000,0.000
37.727,0.000,0.000,0.000
37.734,0.000,0.000,0.000
37.742,0.000,0.000,0.000
37.750,0.000,0.000,0.000
37.758,0.000,0.000,0.000
37.766,0.000,0.000,0.000
37.773,0.000,0.000,0.000
37.781,0.000,0.000,0.000
37.789,0.000,0.000,0.000
37.797,0.000,0.000,0.000
37.805,0.000,0.000,0.000
37.812,0.000,0.000,0.000
37.820,0.000,0.000,0.000
37.828,0.000,0.000,0.000
37.836,0.000,0.000,0.000
37.844,0.000,0.000,0.000
37.852,0.000,0.000,0.000
37.859,0.000,0.000,0.000
37.867,0.000,0.000,0.000
37.875,0.000,0.000,0.000
37.883,0.000,0.000,0.000
37.891,0.000,0.000,0.000
37.898,0.000,0.000,0.000
37.906,0.000,0.000,0.000
37.914,0.000,0.000,0.000
37.922,0.000,0.000,0.000
37.930,0.000,0.000,0.000
37.938,0.000,0.000,0.000
37.945,0.000,0.000,0.000
37.953,0.000,0.000,0.000
37.961,0.000,0.000,0.000
37.969,0.000,0.000,0.000
37.977,0.000,0.000,0.000
37.984,0.000,0.000,0.000
37.992,0.000,0.000,0.000
38.000,0.000,0.000,0.000
38.008,0.000,0.000,0.000
38.016,0.000,0.000,0.000
38.023,0.000,0.000,0.000
38.031,0.000,0.000,0.000
38.039,0.000,0.000,0.000
38.047,0.000,0.000,0.000
38.055,0.000,0.000,0.000
38.062,0.000,0.000,0.000
38.070,0.000,0.000,0.000
38.078,0.000,0.000,0.000
38.086,0.000,0.000,0.000
38.094,0.000,0.000,0.000
38.102,0.000,0.000,0.000
38.109,0.000,0.000,0.000
38.117,0.000,0.000,0.000
38.125,0.000,0.000,0.000
38.133,0.000,0.000,0.000
38.141,0.000,0.000,0.000
38.148,0.000,0.000,0.000
38.156,0.000,0.000,0.000
38.164,0.000,0.000,0.000
38.172,0.000,0.000,0.000
38.180,0.000,0.000,0.000
38.188,0.000,0.000,0.000
38.195,0.000,0.000,0.000
38.203,0.000,0.000,0.000
38.211,0.000,0.000,0.000
38.219,0.000,0.000,0.000
38.227,0.000,0.000,0.000
38.234,0.000,0.000,0.000
38.242,0.000,0.000,0.000
38.250,0.000,0.000,0.000
38.258,0.000,0.000,0.000
38.266,0.000,0.000,0.000
38.273,0.000,0.000,0.000
38.281,0.000,0.000,0.000
38.289,0.000,0.000,0.000
38.297,0.000,0.000,0.000
38.305,0.000,0.000,0.000
38.312,0.000,0.000,0.000
38.320,0.000,0.000,0.000
38.328,0.000,0.000,0.000
38.336,0.000,0.000,0.000
38.344,0.000,0.000,0.000
38.352,0.000,0.000,0.000
38.359,0.000,0.000,0.000
38.367,0.000,0.000,0.000
38.375,0.000,0.000,0.000
38.383,0.000,0.000,0.000
38.391,0.000,0.000,0.000
38.398,0.000,0.000,0.000
38.406,0.000,0.000,0.000
38.414,0.000,0.000,0.000
38.422,0.000,0.000,0.000
38.430,0.000,0.000,0.000
38.438,1.000,1.000,1.000
38.445,1.000,1.000,1.000
38.453,1.000,1.000,1.000
38.461,1.000,1.000,1.000
38.469,1.000,1.000,1.000
38.477,1.000,1.000,1.000
38.484,1.000,1.000,1.000
38.492,1.000,1.000,1.000
38.500,1.000,1.000,1.000
38.508,1.000,1.000,1.000
38.516,1.000,1.000,1.000
38.523,1.000,1.000,1.000
38.531,1.000,1.000,1.000
38.539,1.000,1.000,1.000
38.547,1.000,1.000,1.000
38.555,1.000,1.000,1.000
38.562,1.000,1.000,1.000
38.570,1.000,1.000,1.000
38.578,0.000,0.000,0.000
38.586,0.000,0.000,0.000
38.594,0.000,0.000,0.000
38.602,0.000,0.000,0.000
38.609,0.000,0.000,0.000
38.617,0.000,0.000,0.000
38.625,0.000,0.000,0.000
38.633,0.000,0.000,0.000
38.641,0.000,0.000,0.000
38.648,0.000,0.000,0.000
38.656,0.000,0.000,0.000
38.664,0.000,0.000,0.000
38.672,0.000,0.000,0.000
38.680,0.000,0.000,0.000
38.688,0.000,0.000,0.000
38.695,0.000,0.000,0.000
38.703,0.000,0.000,0.000
38.711,0.000,0.000,0.000
38.719,0.000,0.000,0.000
38.727,0.000,0.000,0.000
38.734,0.000,0.000,0.000
38.742,0.000,0.000,0.000
38.750,0.000,0.000,0.000
38.758,0.000,0.000,0.000
38.766,0.000,0.000,0.000
38.773,0.000,0.000,0.000
38.781,0.000,0.000,0.000
38.789,0.000,0.000,0.000
38.797,0.000,0.000,0.000
38.805,0.000,0.000,0.000
38.812,0.000,0.000,0.000
38.820,0.000,0.000,0.000
38.828,0.000,0.000,0.000
38.836,0.000,0.000,0.000
38.844,0.000,0.000,0.000
38.852,0.000,0.000,0.000
38.859,0.000,0.000,0.000
38.867,0.000,0.000,0.000
38.875,0.000,0.000,0.000
38.883,0.000,0.000,0.000
38.891,0.000,0.000,0.000
38.898,0.000,0.000,0.000
38.906,0.000,0.000,0.000
38.914,0.000,0.000,0.000
38.922,0.000,0.000,0.000
38.930,0.000,0.000,0.000
38.938,0.000,0.000,0.000
38.945,0.000,0.000,0.000
38.953,0.000,0.000,0.000
38.961,0.000,0.000,0.000
38.969,0.000,0.000,0.000
38.977,0.000,0.000,0.000
38.984,0.000,0.000,0.000
38.992,0.000,0.000,0.000
39.000,0.000,0.000,0.000
39.008,0.000,0.000,0.000
39.016,0.000,0.000,0.000
39.023,0.000,0.000,0.000
39.031,0.000,0.000,0.000
39.039,0.000,0.000,0.000
39.047,0.000,0.000,0.000
39.055,0.000,0.000,0.000
39.062,0.000,0.000,0.000
39.070,0.000,0.000,0.000
39.078,0.000,0.000,0.000
39.086,0.000,0.000,0.000
39.094,0.000,0.000,0.000
39.102,0.000,0.000,0.000
39.109,0.000,0.000,0.000
39.117,0.000,0.000,0.000
39.125,0.000,0.000,0.000
39.133,0.000,0.000,0.000
39.141,0.000,0.000,0.000
39.148,0.000,0.000,0.000
39.156,0.000,0.000,0.000
39.164,0.000,0.000,0.000
39.172,0.000,0.000,0.000
39.180,0.000,0.000,0.000
39.188,0.000,0.000,0.000
39.195,0.000,0.000,0.000
39.203,0.000,0.000,0.000
39.211,0.000,0.000,0.000
39.219,0.000,0.000,0.000
39.227,0.000,0.000,0.000
39.234,0.000,0.000,0.000
39.242,0.000,0.000,0.000
39.250,0.000,0.000,0.000
39.258,0.000,0.000,0.000
39.266,0.000,0.000,0.000
39.273,0.000,0.000,0.000
39.281,0.000,0.000,0.000
39.289,0.000,0.000,0.000
39.297,0.000,0.000,0.000
39.305,0.000,0.000,0.000
39.312,0.000,0.000,0.000
39.320,0.000,0.000,0.000
39.328,0.000,0.000,0.000
39.336,0.000,0.000,0.000
39.344,0.000,0.000,0.000
39.352,0.000,0.000,0.000
39.359,0.000,0.000,0.000
39.367,0.000,0.000,0.000
39.375,0.000,0.000,0.000
39.383,0.000,0.000,0.000
39.391,0.000,0.000,0.000
39.398,0.000,0.000,0.000
39.406,0.000,0.000,0.000
39.414,0.000,0.000,0.000
39.422,0.000,0.000,0.000
39.430,0.000,0.000,0.000
39.438,1.000,1.000,1.000
39.445,1.000,1.000,1.000
39.453,1.000,1.000,1.000
39.461,1.000,1.000,1.000
39.469,1.000,1.000,1.000
39.477,1.000,1.000,1.000
39.484,1.000,1.000,1.000
39.492,1.000,1.000,1.000
39.500,1.000,1.000,1.000
39.508,1.000,1.000,1.000
39.516,1.000,1.000,1.000
39.523,1.000,1.000,1.000
39.531,1.000,1.000,1.000
39.539,1.000,1.000,1.000
39.547,1.000,1.000,1.000
39.555,1.000,1.000,1.000
39.562,1.000,1.000,1.000
39.570,1.000,1.000,1.000
39.578,0.000,0.000,0.000
39.586,0.000,0.000,0.000
39.594,0.000,0.000,0.000
39.602,0.000,0.000,0.000
39.609,0.000,0.000,0.000
39.617,0.000,0.000,0.000
39.625,0.000,0.000,0.000
39.633,0.000,0.000,0.000
39.641,0.000,0.000,0.000
39.648,0.000,0.000,0.000
39.656,0.000,0.000,0.000
39.664,0.000,0.000,0.000
39.672,0.000,0.000,0.000
39.680,0.000,0.000,0.000
39.688,0.000,0.000,0.000
39.695,0.000,0.000,0.000
39.703,0.000,0.000,0.000
39.711,0.000,0.000,0.000
39.719,0.000,0.000,0.000
39.727,0.000,0.000,0.000
39.734,0.000,0.000,0.000
39.742,0.000,0.000,0.000
39.750,0.000,0.000,0.000
39.758,0.000,0.000,0.000
39.766,0.000,0.000,0.000
39.773,0.000,0.000,0.000
39.781,0.000,0.000,0.000
39.789,0.000,0.000,0.000
39.797,0.000,0.000,0.000
39.805,0.000,0.000,0.000
39.812,0.000,0.000,0.000
39.820,0.000,0.000,0.000
39.828,0.000,0.000,0.000
39.836,0.000,0.000,0.000
39.844,0.000,0.000,0.000
39.852,0.000,0.000,0.000
39.859,0.000,0.000,0.000
39.867,0.000,0.000,0.000
39.875,0.000,0.000,0.000
39.883,0.000,0.000,0.000
39.891,0.000,0.000,0.000
39.898,0.000,0.000,0.000
39.906,0.000,0.000,0.000
39.914,0.000,0.000,0.000
39.922,0.000,0.000,0.000
39.930,0.000,0.000,0.000
39.938,0.000,0.000,0.000
39.945,0.000,0.000,0.000
39.953,0.000,0.000,0.000
39.961,0.000,0.000,0.000
39.969,0.000,0.000,0.000
39.977,0.000,0.000,0.000
39.984,0.000,0.000,0.000
39.992,0.000,0.000,0.000
40.000,0.000,0.000,0.000
40.008,0.000,0.000,0.000
40.016,0.000,0.000,0.000
40.023,0.000,0.000,0.000
40.031,0.000,0.000,0.000
40.039,0.000,0.000,0.000
40.047,0.000,0.000,0.000
40.055,0.000,0.000,0.000
40.062,0.000,0.000,0.000
40.070,0.000,0.000,0.000
40.078,0.000,0.000,0.000
40.086,0.000,0.000,0.000
40.094,0.000,0.000,0.000
40.102,0.000,0.000,0.000
40.109,0.000,0.000,0.000
40.117,0.000,0.000,0.000
40.125,0.000,0.000,0.000
40.133,0.000,0.000,0.000
40.141,0.000,0.000,0.000
40.148,0.000,0.000,0.000
40.156,0.000,0.000,0.000
40.164,0.000,0.000,0.000
40.172,0.000,0.000,0.000
40.180,0.000,0.000,0.000
40.188,0.000,0.000,0.000
40.195,0.000,0.000,0.000
40.203,0.000,0.000,0.000
40.211,0.000,0.000,0.000
40.219,0.000,0.000,0.000
40.227,0.000,0.000,0.000
40.234,0.000,0.000,0.000
40.242,0.000,0.000,0.000
40.250,0.000,0.000,0.000
40.258,0.000,0.000,0.000
40.266,0.000,0.000,0.000
40.273,0.000,0.000,0.000
40.281,0.000,0.000,0.000
40.289,0.000,0.000,0.000
40.297,0.000,0.000,0.000
40.305,0.000,0.000,0.000
40.312,0.000,0.000,0.000
40.320,0.000,0.000,0.000
40.328,0.000,0.000,0.000
40.336,0.000,0.000,0.000
40.344,0.000,0.000,0.000
40.352,0.000,0.000,0.000
40.359,0.000,0.000,0.000
40.367,0.000,0.000,0.000
40.375,0.000,0.000,0.000
40.383,0.000,0.000,0.000
40.391,0.000,0.000,0.000
40.398,0.000,0.000,0.000
40.406,0.000,0.000,0.000
40.414,0.000,0.000,0.000
40.422,0.000,0.000,0.000
40.430,0.000,0.000,0.000
40.438,1.000,1.000,1.000
40.445,1.000,1.000,1.000
40.453,1.000,1.000,1.000
40.461,1.000,1.000,1.000
40.469,1.000,1.000,1.000
40.477,1.000,1.000,1.000
40.484,1.000,1.000,1.000
40.492,1.000,1.000,1.000
40.500,1.000,1.000,1.000
40.508,1.000,1.000,1.000
40.516,1.000,1.000,1.000
40.523,1.000,1.000,1.000
40.531,1.000,1.000,1.000
40.539,1.000,1.000,1.000
40.547,1.000,1.000,1.000
40.555,1.000,1.000,1.000
40.562,1.000,1.000,1.000
40.570,1.000,1.000,1.000
40.578,0.000,0.000,0.000
40.586,0.000,0.000,0.000
40.594,0.000,0.000,0.000
40.602,0.000,0.000,0.000
40.609,0.000,0.000,0.000
40.617,0.000,0.000,0.000
40.625,0.000,0.000,0.000
40.633,0.000,0.000,0.000
40.641,0.000,0.000,0.000
40.648,0.000,0.000,0.000
40.656,0.000,0.000,0.000
40.664,0.000,0.000,0.000
40.672,0.000,0.000,0.000
40.680,0.000,0.000,0.000
40.688,0.000,0.000,0.000
40.695,0.000,0.000,0.000
40.703,0.000,0.000,0.000
40.711,0.000,0.000,0.000
40.719,0.000,0.000,0.000
40.727,0.000,0.000,0.000
40.734,0.000,0.000,0.000
40.742,0.000,0.000,0.000
40.750,0.000,0.000,0.000
40.758,0.000,0.000,0.000
40.766,0.000,0.000,0.000
40.773,0.000,0.000,0.000
40.781,0.000,0.000,0.000
40.789,0.000,0.000,0.000
40.797,0.000,0.000,0.000
40.805,0.000,0.000,0.000
40.812,0.000,0.000,0.000
40.820,0.000,0.000,0.000
40.828,0.000,0.000,0.000
40.836,0.000,0.000,0.000
40.844,0.000,0.000,0.000
40.852,0.000,0.000,0.000
40.859,0.000,0.000,0.000
40.867,0.000,0.000,0.000
40.875,0.000,0.000,0.000
40.883,0.000,0.000,0.000
40.891,0.000,0.000,0.000
40.898,0.000,0.000,0.000
40.906,0.000,0.000,0.000
40.914,0.000,0.000,0.000
40.922,0.000,0.000,0.000
40.930,0.000,0.000,0.000
40.938,0.000,0.000,0.000
40.945,0.000,0.000,0.000
40.953,0.000,0.000,0.000
40.961,0.000,0.000,0.000
40.969,0.000,0.000,0.000
40.977,0.000,0.000,0.000
40.984,0.000,0.000,0.000
40.992,0.000,0.000,0.000
41.000,0.000,0.000,0.000
41.008,0.000,0.000,0.000
41.016,0.000,0.000,0.000
41.023,0.000,0.000,0.000
41.031,0.000,0.000,0.000
41.039,0.000,0.000,0.000
41.047,0.000,0.000,0.000
41.055,0.000,0.000,0.000
41.062,0.000,0.000,0.000
41.070,0.000,0.000,0.000
41.078,0.000,0.000,0.000
41.086,0.000,0.000,0.000
41.094,0.000,0.000,0.000
41.102,0.000,0.000,0.000
41.109,0.000,0.000,0.000
41.117,0.000,0.000,0.000
41.125,0.000,0.000,0.000
41.133,0.000,0.000,0.000
41.141,0.000,0.000,0.000
41.148,0.000,0.000,0.000
41.156,0.000,0.000,0.000
41.164,0.000,0.000,0.000
41.172,0.000,0.000,0.000
41.180,0.000,0.000,0.000
41.188,0.000,0.000,0.000
41.195,0.000,0.000,0.000
41.203,0.000,0.000,0.000
41.211,0.000,0.000,0.000
41.219,0.000,0.000,0.000
41.227,0.000,0.000,0.000
41.234,0.000,0.000,0.000
41.242,0.000,0.000,0.000
41.250,0.000,0.000,0.000
41.258,0.000,0.000,0.000
41.266,0.000,0.000,0.000
41.273,0.000,0.000,0.000
41.281,0.000,0.000,0.000
41.289,0.000,0.000,0.000
41.297,0.000,0.000,0.000
41.305,0.000,0.000,0.000
41.312,0.000,0.000,0.000
41.320,0.000,0.000,0.000
41.328,0.000,0.000,0.000
41.336,0.000,0.000,0.000
41.344,0.000,0.000,0.000
41.352,0.000,0.000,0.000
41.359,0.000,0.000,0.000
41.367,0.000,0.000,0.000
41.375,0.000,0.000,0.000
41.383,0.000,0.000,0.000
41.391,0.000,0.000,0.000
41.398,0.000,0.000,0.000
41.406,0.000,0.000,0.000
41.414,0.000,0.000,0.000
41.422,0.000,0.000,0.000
41.430,0.000,0.000,0.000
41.438,1.000,1.000,1.000
41.445,1.000,1.000,1.000
41.453,1.000,1.000,1.000
41.461,1.000,1.000,1.000
41.469,1.000,1.000,1.000
41.477,1.000,1.000,1.000
41.484,1.000,1.000,1.000
41.492,1.000,1.000,1.000
41.500,1.000,1.000,1.000
41.508,1.000,1.000,1.000
41.516,1.000,1.000,1.000
41.523,1.000,1.000,1.000
41.531,1.000,1.000,1.000
41.539,1.000,1.000,1.000
41.547,1.000,1.000,1.000
41.555,1.000,1.000,1.000
41.562,1.000,1.000,1.000
41.570,1.000,1.000,1.000
41.578,0.000,0.000,0.000
41.586,0.000,0.000,0.000
41.594,0.000,0.000,0.000
41.602,0.000,0.000,0.000
41.609,0.000,0.000,0.000
41.617,0.000,0.000,0.000
41.625,0.000,0.000,0.000
41.633,0.000,0.000,0.000
41.641,0.000,0.000,0.000
41.648,0.000,0.000,0.000
41.656,0.000,0.000,0.000
41.664,0.000,0.000,0.000
41.672,0.000,0.000,0.000
41.680,0.000,0.000,0.000
41.688,0.000,0.000,0.000
41.695,0.000,0.000,0.000
41.703,0.000,0.000,0.000
41.711,0.000,0.000,0.000
41.719,0.000,0.000,0.000
41.727,0.000,0.000,0.000
41.734,0.000,0.000,0.000
41.742,0.000,0.000,0.000
41.750,0.000,0.000,0.000
41.758,0.000,0.000,0.000
41.766,0.000,0.000,0.000
41.773,0.000,0.000,0.000
41.781,0.000,0.000,0.000
41.789,0.000,0.000,0.000
41.797,0.000,0.000,0.000
41.805,0.000,0.000,0.000
41.812,0.000,0.000,0.000
41.820,0.000,0.000,0.000
41.828,0.000,0.000,0.000
41.836,0.000,0.000,0.000
41.844,0.000,0.000,0.000
41.852,0.000,0.000,0.000
41.859,0.000,0.000,0.000
41.867,0.000,0.000,0.000
41.875,0.000,0.000,0.000
41.883,0.000,0.000,0.000
41.891,0.000,0.000,0.000
41.898,0.000,0.000,0.000
41.906,0.000,0.000,0.000
41.914,0.000,0.000,0.000
41.922,0.000,0.000,0.000
41.930,0.000,0.000,0.000
41.938,0.000,0.000,0.000
41.945,0.000,0.000,0.000
41.953,0.000,0.000,0.000
41.961,0.000,0.000,0.000
41.969,0.000,0.000,0.000
41.977,0.000,0.000,0.000
41.984,0.000,0.000,0.000
41.992,0.000,0.000,0.000
42.000,0.000,0.000,0.000
42.008,0.000,0.000,0.000
42.016,0.000,0.000,0.000
42.023,0.000,0.000,0.000
42.031,0.000,0.000,0.000
42.039,0.000,0.000,0.000
42.047,0.000,0.000,0.000
42.055,0.000,0.000,0.000
42.062,0.000,0.000,0.000
42.070,0.000,0.000,0.000
42.078,0.000,0.000,0.000
42.086,0.000,0.000,0.000
42.094,0.000,0.000,0.000
42.102,0.000,0.000,0.000
42.109,0.000,0.000,0.000
42.117,0.000,0.000,0.000
42.125,0.000,0.000,0.000
42.133,0.000,0.000,0.000
42.141,0.000,0.000,0.000
42.148,0.000,0.000,0.000
42.156,0.000,0.000,0.000
42.164,0.000,0.000,0.000
42.172,0.000,0.000,0.000
42.180,0.000,0.000,0.000
42.188,0.000,0.000,0.000
42.195,0.000,0.000,0.000
42.203,0.000,0.000,0.000
42.211,0.000,0.000,0.000
42.219,0.000,0.000,0.000
42.227,0.000,0.000,0.000
42.234,0.000,0.000,0.000
42.242,0.000,0.000,0.000
42.250,0.000,0.000,0.000
42.258,0.000,0.000,0.000
42.266,0.000,0.000,0.000
42.273,0.000,0.000,0.000
42.281,0.000,0.000,0.000
42.289,0.000,0.000,0.000
42.297,0.000,0.000,0.000
42.305,0.000,0.000,0.000
42.312,0.000,0.000,0.000
42.320,0.000,0.000,0.000
42.328,0.000,0.000,0.000
42.336,0.000,0.000,0.000
42.344,0.000,0.000,0.000
42.352,0.000,0.000,0.000
42.359,0.000,0.000,0.000
42.367,0.000,0.000,0.000
42.375,0.000,0.000,0.000
42.383,0.000,0.000,0.000
42.391,0.000,0.000,0.000
42.398,0.000,0.000,0.000
42.406,0.000,0.000,0.000
42.414,0.000,0.000,0.000
42.422,0.000,0.000,0.000
42.430,0.000,0.000,0.000
42.438,1.000,1.000,1.000
42.445,1.000,1.000,1.000
42.453,1.000,1.000,1.000
42.461,1.000,1.000,1.000
42.469,1.000,1.000,1.000
42.477,1.000,1.000,1.000
42.484,1.000,1.000,1.000
42.492,1.000,1.000,1.000
42.500,1.000,1.000,1.000
42.508,1.000,1.000,1.000
42.516,1.000,1.000,1.000
42.523,1.000,1.000,1.000
42.531,1.000,1.000,1.000
42.539,1.000,1.000,1.000
42.547,1.000,1.000,1.000
42.555,1.000,1.000,1.000
42.562,1.000,1.000,1.000
42.570,1.000,1.000,1.000
42.578,0.000,0.000,0.000
42.586,0.000,0.000,0.000
42.594,0.000,0.000,0.000
42.602,0.000,0.000,0.000
42.609,0.000,0.000,0.000
42.617,0.000,0.000,0.000
42.625,0.000,0.000,0.000
42.633,0.000,0.000,0.000
42.641,0.000,0.000,0.000
42.648,0.000,0.000,0.000
42.656,0.000,0.000,0.000
42.664,0.000,0.000,0.000
42.672,0.000,0.000,0.000
42.680,0.000,0.000,0.000
42.688,0.000,0.000,0.000
42.695,0.000,0.000,0.000
42.703,0.000,0.000,0.000
42.711,0.000,0.000,0.000
42.719,0.000,0.000,0.000
42.727,0.000,0.000,0.000
42.734,0.000,0.000,0.000
42.742,0.000,0.000,0.000
42.750,0.000,0.000,0.000
42.758,0.000,0.000,0.000
42.766,0.000,0.000,0.000
42.773,0.000,0.000,0.000
42.781,0.000,0.000,0.000
42.789,0.000,0.000,0.000
42.797,0.000,0.000,0.000
42.805,0.000,0.000,0.000
42.812,0.000,0.000,0.000
42.820,0.000,0.000,0.000
42.828,0.000,0.000,0.000
42.836,0.000,0.000,0.000
42.844,0.000,0.000,0.000
42.852,0.000,0.000,0.000
42.859,0.000,0.000,0.000
42.867,0.000,0.000,0.000
42.875,0.000,0.000,0.000
42.883,0.000,0.000,0.000
42.891,0.000,0.000,0.000
42.898,0.000,0.000,0.000
42.906,0.000,0.000,0.000
42.914,0.000,0.000,0.000
42.922,0.000,0.000,0.000
42.930,0.000,0.000,0.000
42.938,0.000,0.000,0.000
42.945,0.000,0.000,0.000
42.953,0.000,0.000,0.000
42.961,0.000,0.000,0.000
42.969,0.000,0.000,0.000
42.977,0.000,0.000,0.000
42.984,0.000,0.000,0.000
42.992,0.000,0.000,0.000
43.000,0.000,0.000,0.000
43.008,0.000,0.000,0.000
43.016,0.000,0.000,0.000
43.023,0.000,0.000,0.000
43.031,0.000,0.000,0.000
43.039,0.000,0.000,0.000
43.047,0.000,0.000,0.000
43.055,0.000,0.000,0.000
43.062,0.000,0.000,0.000
43.070,0.000,0.000,0.000
43.078,0.000,0.000,0.000
43.086,0.000,0.000,0.000
43.094,0.000,0.000,0.000
43.102,0.000,0.000,0.000
43.109,0.000,0.000,0.000
43.117,0.000,0.000,0.000
43.125,0.000,0.000,0.000
43.133,0.000,0.000,0.000
43.141,0.000,0.000,0.000
43.148,0.000,0.000,0.000
43.156,0.000,0.000,0.000
43.164,0.000,0.000,0.000
43.172,0.000,0.000,0.000
43.180,0.000,0.000,0.000
43.188,0.000,0.000,0.000
43.195,0.000,0.000,0.000
43.203,0.000,0.000,0.000
43.211,0.000,0.000,0.000
43.219,0.000,0.000,0.000
43.227,0.000,0.000,0.000
43.234,0.000,0.000,0.000
43.242,0.000,0.000,0.000
43.250,0.000,0.000,0.000
43.258,0.000,0.000,0.000
43.266,0.000,0.000,0.000
43.273,0.000,0.000,0.000
43.281,0.000,0.000,0.000
43.289,0.000,0.000,0.000
43.297,0.000,0.000,0.000
43.305,0.000,0.000,0.000
43.312,0.000,0.000,0.000
43.320,0.000,0.000,0.000
43.328,0.000,0.000,0.000
43.336,0.000,0.000,0.000
43.344,0.000,0.000,0.000
43.352,0.000,0.000,0.000
43.359,0.000,0.000,0.000
43.367,0.000,0.000,0.000
43.375,0.000,0.000,0.000
43.383,0.000,0.000,0.000
43.391,0.000,0.000,0.000
43.398,0.000,0.000,0.000
43.406,0.000,0.000,0.000
43.414,0.000,0.000,0.000
43.422,0.000,0.000,0.000
43.430,0.000,0.000,0.000
43.438,1.000,1.000,1.000
43.445,1.000,1.000,1.000
43.453,1.000,1.000,1.000
43.461,1.000,1.000,1.000
43.469,1.000,1.000,1.000
43.477,1.000,1.000,1.000
43.484,1.000,1.000,1.000
43.492,1.000,1.000,1.000
43.500,1.000,1.000,1.000
43.508,1.000,1.000,1.000
43.516,1.000,1.000,1.000
43.523,1.000,1.000,1.000
43.531,1.000,1.000,1.000
43.539,1.000,1.000,1.000
43.547,1.000,1.000,1.000
43.555,1.000,1.000,1.000
43.562,1.000,1.000,1.000
43.570,1.000,1.000,1.000
43.578,0.000,0.000,0.000
43.586,0.000,0.000,0.000
43.594,0.000,0.000,0.000
43.602,0.000,0.000,0.000
43.609,0.000,0.000,0.000
43.617,0.000,0.000,0.000
43.625,0.000,0.000,0.000
43.633,0.000,0.000,0.000
43.641,0.000,0.000,0.000
43.648,0.000,0.000,0.000
43.656,0.000,0.000,0.000
43.664,0.000,0.000,0.000
43.672,0.000,0.000,0.000
43.680,0.000,0.000,0.000
43.688,0.000,0.000,0.000
43.695,0.000,0.000,0.000
43.703,0.000,0.000,0.000
43.711,0.000,0.000,0.000
43.719,0.000,0.000,0.000
43.727,0.000,0.000,0.000
43.734,0.000,0.000,0.000
43.742,0.000,0.000,0.000
43.750,0.000,0.000,0.000
43.758,0.000,0.000,0.000
43.766,0.000,0.000,0.000
43.773,0.000,0.000,0.000
43.781,0.000,0.000,0.000
43.789,0.000,0.000,0.000
43.797,0.000,0.000,0.000
43.805,0.000,0.000,0.000
43.812,0.000,0.000,0.000
43.820,0.000,0.000,0.000
43.828,0.000,0.000,0.000
43.836,0.000,0.000,0.000
43.844,0.000,0.000,0.000
43.852,0.000,0.000,0.000
43.859,0.000,0.000,0.000
43.867,0.000,0.000,0.000
43.875,0.000,0.000,0.000
43.883,0.000,0.000,0.000
43.891,0.000,0.000,0.000
43.898,0.000,0.000,0.000
43.906,0.000,0.000,0.000
43.914,0.000,0.000,0.000
43.922,0.000,0.000,0.000
43.930,0.000,0.000,0.000
43.938,0.000,0.000,0.000
43.945,0.000,0.000,0.000
43.953,0.000,0.000,0.000
43.961,0.000,0.000,0.000
43.969,0.000,0.000,0.000
43.977,0.000,0.000,0.000
43.984,0.000,0.000,0.000
43.992,0.000,0.000,0.000
44.000,0.000,0.000,0.000
44.008,0.000,0.000,0.000
44.016,0.000,0.000,0.000
44.023,0.000,0.000,0.000
44.031,0.000,0.000,0.000
44.039,0.000,0.000,0.000
44.047,0.000,0.000,0.000
44.055,0.000,0.000,0.000
44.062,0.000,0.000,0.000
44.070,0.000,0.000,0.000
